address,object_type,floors,contruction_date,square
"г Уфа, ул. Черниковская, д.81",Многоквартирный дом,5,1969-01-01 00:00:00,5210.3
"г Уфа, ул. Черниковская, д.83",Многоквартирный дом,5,1968-01-01 00:00:00,5238.7
"г Уфа, ул. Черниковская, д.83 корп.1",Многоквартирный дом,10,1990-01-01 00:00:00,4233.0
"г Уфа, ул. Черниковская, д.83 корп.2",Многоквартирный дом,9,1992-01-01 00:00:00,2825.8
"г Уфа, ул. Черниковская, д.85",Многоквартирный дом,5,1969-01-01 00:00:00,2612.2
"г Уфа, ул. Черниковская, д.85 корп.1",Многоквартирный дом,9,1974-01-01 00:00:00,2279.8
"г Уфа, ул. Черниковская, д.87",Многоквартирный дом,9,1972-01-01 00:00:00,7564.2
"г Уфа, ул. Черниковская, д.89",Другое строение,1,,0.01
"г Уфа, ул. Черниковская, д.89 корп.1",Многоквартирный дом,5,1967-01-01 00:00:00,3547.6
"г Уфа, ул. Черниковская, д.89 корп.2",Многоквартирный дом,5,1967-01-01 00:00:00,3550.8
"г Уфа, ул. Черниковская, д.9",Многоквартирный дом,5,1969-01-01 00:00:00,3384.5
"г Уфа, ул. Черниковская, д.9 корп.1",Многоквартирный дом,5,1967-01-01 00:00:00,3407.3
"г Уфа, ул. Чернышевского, д.112",Другое строение,5,,0.01
"г Уфа, ул. Чернышевского, д.125",Многоквартирный дом,9,1985-01-01 00:00:00,9483.77
"г Уфа, ул. Чернышевского, д.125 корп.1",Многоквартирный дом,10,1987-01-01 00:00:00,6824.9
"г Уфа, ул. Чернышевского, д.125 корп.2",Другое строение,1,1978-01-01 00:00:00,0.01
"г Уфа, ул. Чернышевского, д.127",Многоквартирный дом,9,1980-01-01 00:00:00,8396.81
"г Уфа, ул. Чернышевского, д.145",Другое строение,9,2002-01-01 00:00:00,0.01
"г Уфа, ул. Чернышевского, д.145*",Другое строение,0,,
"г Уфа, ул. Чернышевского, д.71 корп.1",Многоквартирный дом,9,2010-01-01 00:00:00,12568.0
"г Уфа, ул. Чернышевского, д.84",Многоквартирный дом,6,2002-01-01 00:00:00,8679.0
"г Уфа, ул. Чкалова, д.0",Другое строение,0,,0.0
"г Уфа, ул. Чкалова, д.108",Частный дом,1,1958-01-01 00:00:00,96.4
"г Уфа, ул. Чкалова, д.110",Другое строение,1,1960-01-01 00:00:00,0.1
"г Уфа, ул. Чкалова, д.123",Частный дом,1,1959-01-01 00:00:00,152.0
"г Уфа, ул. Чкалова, д.125",Больницы,1,1969-01-01 00:00:00,0.13
"г Уфа, ул. Чкалова, д.131",Другое строение,1,2019-01-01 00:00:00,0.04
"г Уфа, ул. Чудинова, д.1",Многоквартирный дом,9,1972-01-01 00:00:00,10683.3
"г Уфа, ул. Чудинова, д.1 корп.1",Многоквартирный дом,9,1972-01-01 00:00:00,3882.5
"г Уфа, ул. Чудинова, д.1 корп.2",Другое строение,1,,0.01
"г Уфа, ул. Чудинова, д.1 корп.3",Другое строение,1,,0.01
"г Уфа, ул. Чудинова, д.1 корп.4",Многоквартирный дом,10,2005-01-01 00:00:00,5113.2
"г Уфа, ул. Чудинова, д.10",Многоквартирный дом,9,1970-01-01 00:00:00,2351.2
"г Уфа, ул. Чудинова, д.12",Многоквартирный дом,5,1962-01-01 00:00:00,2822.4
"г Уфа, ул. Чудинова, д.14",Многоквартирный дом,5,1962-01-01 00:00:00,3742.6
"г Уфа, ул. Чудинова, д.16",Многоквартирный дом,5,1962-01-01 00:00:00,2971.1
"г Уфа, ул. Чудинова, д.2",Многоквартирный дом,5,1963-01-01 00:00:00,3244.3
"г Уфа, ул. Чудинова, д.3",Другое строение,1,,0.01
"г Уфа, ул. Чудинова, д.4",Многоквартирный дом,5,1964-01-01 00:00:00,2516.8
"г Уфа, ул. Чудинова, д.5",Многоквартирный дом,9,1970-01-01 00:00:00,7637.8
"г Уфа, ул. Чудинова, д.7",Многоквартирный дом,9,1971-01-01 00:00:00,4698.3
"г Уфа, ул. Чудинова, д.7 корп.1",Многоквартирный дом,10,1997-01-01 00:00:00,10993.72
"г Уфа, ул. Чудинова, д.7 корп.2",Гаражные комплексы,0,,0.0
"г Уфа, ул. Чудская, д.3",Другое строение,2,,0.01
"г Уфа, ул. Чукотская, д.21",Частный дом,1,1989-01-01 00:00:00,61.1
"г Уфа, ул. Чукотская, д.23",Частный дом,1,1989-01-01 00:00:00,22.2
"г Уфа, ул. Чукотская, д.23",Частный дом,1,,27.4
"г Уфа, ул. Чукотская, д.23",Частный дом,1,,44.8
"г Уфа, ул. Чукотская, д.23",Частный дом,1,01.01.1989 0:00:00 всего,
"г Уфа, ул. Чукотская, д.25",Частный дом,1,1949-01-01 00:00:00,65.6
"г Уфа, ул. Чукотская, д.29",Частный дом,1,1950-01-01 00:00:00,39.5
"г Уфа, ул. Шафиева, д.1",Другое строение,3,1970-01-01 00:00:00,0.01
"г Уфа, ул. Шафиева, д.10",Многоквартирный дом,5,1967-01-01 00:00:00,6200.4
"г Уфа, ул. Шафиева, д.11",Другое строение,2,,0.01
"г Уфа, ул. Шафиева, д.12",Многоквартирный дом,9,1970-01-01 00:00:00,12312.4
"г Уфа, ул. Шафиева, д.12 корп.1",Многоквартирный дом,5,1968-01-01 00:00:00,6196.1
"г Уфа, ул. Шафиева, д.12 корп.2",Другое строение,2,1972-01-01 00:00:00,0.01
"г Уфа, ул. Шафиева, д.12. корп.2","Жилое здание (Гостиница, Общежитие)",2,1972-01-01 00:00:00,1101.81
"г Уфа, ул. Шафиева, д.14",Многоквартирный дом,9,1970-01-01 00:00:00,4607.3
"г Уфа, ул. Шафиева, д.18",Многоквартирный дом,5,1966-01-01 00:00:00,3627.1
"г Уфа, ул. Шафиева, д.2",Больницы,2,,
"г Уфа, ул. Шафиева, д.20",Многоквартирный дом,5,1966-01-01 00:00:00,3593.7
"г Уфа, ул. Шафиева, д.21 корп.2",Другое строение,1,,0.01
"г Уфа, ул. Шафиева, д.22",Многоквартирный дом,5,1966-01-01 00:00:00,3576.4
"г Уфа, ул. Шафиева, д.22 корп.2а",Другое строение,1,,0.01
"г Уфа, ул. Шафиева, д.23","Административные здания, конторы",3,,0.01
"г Уфа, ул. Шафиева, д.24",Другое строение,2,,0.01
"г Уфа, ул. Шафиева, д.24 корп.1",Многоквартирный дом,6,1989-01-01 00:00:00,5691.0
"г Уфа, ул. Шафиева, д.25",Многоквартирный дом,9,1976-01-01 00:00:00,7604.9
"г Уфа, ул. Шафиева, д.26",Другое строение,1,,0.03
"г Уфа, ул. Шафиева, д.27",Многоквартирный дом,9,1976-01-01 00:00:00,7592.7
"г Уфа, ул. Шафиева, д.27 корп.1",Многоквартирный дом,12,1977-01-01 00:00:00,2783.9
"г Уфа, ул. Шафиева, д.27 корп.2",Другое строение,1,,0.01
"г Уфа, ул. Шафиева, д.28",Многоквартирный дом,9,1972-01-01 00:00:00,12844.9
"г Уфа, ул. Шафиева, д.28 корп.а",Другое строение,1,,0.01
"г Уфа, ул. Шафиева, д.29",Многоквартирный дом,9,1976-01-01 00:00:00,7566.6
"г Уфа, ул. Шафиева, д.29 корп.1",Другое строение,2,,0.01
"г Уфа, ул. Шафиева, д.29 корп.2",Другое строение,1,,0.01
"г Уфа, ул. Шафиева, д.31",Многоквартирный дом,9,1976-01-01 00:00:00,7573.7
"г Уфа, ул. Шафиева, д.31 корп.1",Многоквартирный дом,12,1977-01-01 00:00:00,2779.5
"г Уфа, ул. Шафиева, д.31 корп.2",Другое строение,1,,0.01
"г Уфа, ул. Шафиева, д.32",Другое строение,3,,0.01
"г Уфа, ул. Шафиева, д.32 корп.1",Другое строение,2,,0.23
"г Уфа, ул. Шафиева, д.33",Многоквартирный дом,9,1976-01-01 00:00:00,3842.2
"г Уфа, ул. Шафиева, д.39",Многоквартирный дом,9,1981-01-01 00:00:00,3843.1
"г Уфа, ул. Шафиева, д.39 корп.1",Другое строение,2,,0.01
"г Уфа, ул. Шафиева, д.39 корп.2",Другое строение,1,,0.01
"г Уфа, ул. Шафиева, д.4",Многоквартирный дом,5,1967-01-01 00:00:00,3556.9
"г Уфа, ул. Шафиева, д.41",Многоквартирный дом,9,1981-01-01 00:00:00,3826.7
"г Уфа, ул. Шафиева, д.43",Многоквартирный дом,9,1981-01-01 00:00:00,3855.0
"г Уфа, ул. Шафиева, д.43 корп.1",Многоквартирный дом,9,1985-01-01 00:00:00,2826.8
"г Уфа, ул. Шафиева, д.44",Другое строение,4,,0.01
"г Уфа, ул. Шафиева, д.44 корп.1","Административные здания, конторы",8,,0.01
"г Уфа, ул. Шафиева, д.44*",Другое строение,0,,
"г Уфа, ул. Шафиева, д.46",Другое строение,2,,0.01
"г Уфа, ул. Шафиева, д.46",Другое строение,4,,0.01
"г Уфа, ул. Шафиева, д.46 корп.1",Многоквартирный дом,12,1988-01-01 00:00:00,2756.5
"г Уфа, ул. Шафиева, д.46. корп.1",Другое строение,12,,0.01
"г Уфа, ул. Шафиева, д.48",Многоквартирный дом,9,1990-01-01 00:00:00,6362.2
"г Уфа, ул. Шафиева, д.50",Многоквартирный дом,9,1991-01-01 00:00:00,2855.2
"г Уфа, ул. Шафиева, д.52",Многоквартирный дом,9,1990-01-01 00:00:00,2821.7
"г Уфа, ул. Шафиева, д.52 корп.пристрой",Другое строение,1,,0.01
"г Уфа, ул. Шафиева, д.54",Многоквартирный дом,9,1990-01-01 00:00:00,3253.8
"г Уфа, ул. Шафиева, д.56",Другое строение,3,1991-01-01 00:00:00,0.01
"г Уфа, ул. Шафиева, д.6",Многоквартирный дом,5,1968-01-01 00:00:00,3768.9
"г Уфа, ул. Шафиева, д.6 корп.1",Другое строение,2,,0.01
"г Уфа, ул. Шафиева, д.7",Другое строение,4,,0.01
"г Уфа, ул. Шафиева, д.8",Многоквартирный дом,5,1968-01-01 00:00:00,3199.7
"г Уфа, ул. Шафиева, д.8 корп.1",Другое строение,1,,0.01
"г Уфа, ул. Шафиева, д.8 корп.1",Другое строение,12,,0.01
"г Уфа, ул. Шафиева, д.8 корп.1",Многоквартирный дом,5,1981-01-01 00:00:00,2774.7
"г Уфа, ул. Шафиева, д.8 корп.а",Другое строение,1,,0.01
"г Уфа, ул. Шелководная Большая, д.2",Многоквартирный дом,2,1960-01-01 00:00:00,263.6
"г Уфа, ул. Шелководная Большая, д.4",Многоквартирный дом,2,1957-01-01 00:00:00,504.1
"г Уфа, ул. Шелководная Большая, д.6",Многоквартирный дом,2,1957-01-01 00:00:00,465.3
"г Уфа, ул. Шмидта, д.158",Многоквартирный дом,22,2000-01-01 00:00:00,8900.5
"г Уфа, ул. Шмидта, д.158 корп.1",Многоквартирный дом,24,2017-01-01 00:00:00,9319.8
"г Уфа, ул. Шмидта, д.158 корп.2",Многоквартирный дом,23,2016-01-01 00:00:00,9233.0
"г Уфа, ул. Шмидта, д.16",Многоквартирный дом,10,2006-01-01 00:00:00,6356.8
"г Уфа, ул. Шмидта, д.16 корп.1",Многоквартирный дом,10,2006-01-01 00:00:00,6310.7
"г Уфа, ул. Шмидта, д.160",Многоквартирный дом,18,2017-01-01 00:00:00,10639.6
"г Уфа, ул. Шмидта, д.160 корп.1",Многоквартирный дом,14,2021-09-01 00:00:00,8664.9
"г Уфа, ул. Шмидта, д.160 корп.1А",Другое строение,2,2021-10-01 00:00:00,0.01
"г Уфа, ул. Шмидта, д.162",Многоквартирный дом,14,2017-01-01 00:00:00,15564.9
